project_id,start_date,end_date,planned_duration_days,actual_duration_days,team_size,num_bugs,num_change_requests,delivery_delay_days,budget_overrun_pct,predicted_risk
P27882,2021-10-15,2022-08-01,232,290,19,22,11,58,0.53,High
P19355,2020-12-07,2021-06-26,229,201,9,73,14,-28,0.42,High
P22388,2021-03-28,2021-10-07,165,193,11,80,11,28,-0.04,High
P10479,2020-01-18,2020-05-17,139,120,27,4,9,-19,0.35,High
P35339,2022-07-14,2023-01-13,162,183,5,74,19,21,0.6,High
P34618,2022-06-18,2023-01-25,189,221,6,64,8,32,-0.03,High
P33287,2022-04-30,2022-11-27,159,211,24,48,2,52,0.59,High
P46587,2023-08-29,2024-03-21,225,205,8,55,5,-20,0.51,High
P11458,2020-02-23,2020-11-02,212,253,18,66,16,41,0.46,High
P39050,2022-11-26,2023-03-05,69,99,7,1,11,30,-0.03,High
P10410,2020-01-15,2020-06-06,114,143,20,37,17,29,-0.04,High
P21808,2021-03-07,2021-07-13,129,128,17,3,12,-1,-0.08,High
P24523,2021-06-14,2021-11-20,104,159,18,26,6,55,0.21,High
P15347,2020-07-14,2021-01-31,148,201,6,7,5,53,0.24,High
P26284,2021-08-17,2022-04-30,230,256,13,12,3,26,0.32,High
P23583,2021-05-11,2021-08-28,93,109,20,32,17,16,0.59,High
P57042,2024-09-14,2024-12-13,100,90,9,87,13,-10,0.09,High
P44393,2023-06-10,2023-10-23,107,135,25,97,8,28,0.15,Medium
P22298,2021-03-25,2021-09-04,171,163,22,8,2,-8,0.43,High
P10072,2020-01-03,2020-09-29,221,270,18,64,8,49,0.08,High
P11907,2020-03-10,2020-07-14,71,126,28,64,8,55,0.35,High
P45815,2023-07-31,2024-01-04,176,157,12,80,17,-19,-0.03,High
P46746,2023-09-03,2024-03-06,133,185,16,83,9,52,0.2,High
P55227,2024-07-09,2024-11-22,102,136,10,26,7,34,0.15,High
P29121,2021-11-29,2022-08-12,210,256,24,9,17,46,0.08,High
P46557,2023-08-28,2023-11-08,77,72,8,89,0,-5,0.08,Low
P13649,2020-05-13,2020-12-22,195,223,24,78,16,28,0.22,High
P29606,2021-12-17,2022-03-12,92,85,7,83,15,-7,0.51,High
P37578,2022-10-04,2023-03-10,121,157,7,51,9,36,0.42,High
P13547,2020-05-09,2020-12-04,238,209,16,9,16,-29,0.59,High
P22402,2021-03-28,2021-07-20,112,114,29,58,18,2,0.59,High
P51620,2024-02-28,2024-08-03,129,157,21,23,11,28,0.49,High
P44399,2023-06-10,2024-01-19,231,223,13,17,19,-8,0.55,High
P48385,2023-11-02,2024-05-04,130,184,14,73,17,54,0.55,High
P26478,2021-08-24,2022-01-11,133,140,5,75,10,7,0.57,High
P29628,2021-12-17,2022-03-09,112,82,9,29,15,-30,0.0,High
P55868,2024-08-02,2024-11-07,96,97,24,11,19,1,0.11,High
P27477,2021-09-30,2022-03-06,160,157,24,67,14,-3,-0.05,High
P12276,2020-03-24,2020-07-13,103,111,19,85,12,8,0.38,High
P42673,2023-04-08,2023-12-09,191,245,6,64,14,54,0.23,High
P55936,2024-08-04,2025-02-11,154,191,24,44,2,37,0.28,High
P34719,2022-06-21,2022-12-26,173,188,17,97,6,15,0.29,High
P27633,2021-10-05,2022-05-08,218,215,23,69,19,-3,0.44,High
P11647,2020-03-01,2020-07-15,129,136,20,28,4,7,0.31,High
P49511,2023-12-13,2024-03-29,91,107,7,90,1,16,0.07,Medium
P49584,2023-12-16,2024-05-19,130,155,6,10,3,25,-0.04,Medium
P37907,2022-10-16,2023-03-02,155,137,14,54,8,-18,0.43,High
P36631,2022-08-30,2023-01-25,161,148,23,0,5,-13,0.33,High
P14861,2020-06-26,2020-12-30,145,187,16,98,0,42,0.43,High
P31020,2022-02-06,2022-06-06,84,120,6,36,10,36,0.1,High
P51250,2024-02-15,2024-09-24,197,222,11,86,18,25,0.01,High
P48934,2023-11-22,2024-04-30,178,160,8,53,1,-18,0.14,Medium
P53271,2024-04-29,2024-12-13,217,228,27,14,5,11,0.53,High
P26505,2021-08-25,2021-11-24,110,91,26,20,10,-19,0.2,Medium
P20699,2021-01-25,2021-06-08,91,134,12,18,10,43,0.01,High
P43279,2023-04-30,2024-01-24,210,269,12,25,4,59,0.3,High
P47109,2023-09-17,2024-04-02,139,198,12,53,14,59,0.2,High
P58439,2024-11-04,2025-01-28,115,85,26,16,2,-30,0.51,High
P24223,2021-06-03,2021-10-26,136,145,14,91,0,9,0.48,High
P28844,2021-11-19,2022-08-22,235,276,5,60,17,41,0.39,High
P13720,2020-05-15,2020-11-03,124,172,21,94,15,48,-0.07,High
P54207,2024-06-02,2024-11-13,143,164,13,54,3,21,0.28,High
P22436,2021-03-30,2021-09-14,137,168,23,89,0,31,0.35,High
P35030,2022-07-03,2022-10-12,104,101,5,17,10,-3,0.58,High
P56826,2024-09-06,2025-01-03,76,119,28,94,11,43,0.15,High
P28845,2021-11-19,2022-04-02,101,134,24,28,11,33,0.11,High
P17496,2020-09-30,2021-03-11,111,162,14,52,7,51,0.19,High
P50272,2024-01-10,2024-08-26,207,229,21,97,16,22,0.14,High
P53822,2024-05-19,2024-12-12,230,207,26,93,7,-23,-0.03,Low
P44240,2023-06-04,2023-11-28,120,177,13,14,16,57,0.58,High
P52019,2024-03-14,2024-09-03,193,173,9,11,6,-20,-0.1,Low
P55117,2024-07-05,2025-02-05,190,215,26,39,2,25,0.35,High
P56441,2024-08-23,2025-03-11,179,200,20,94,16,21,0.51,High
P47537,2023-10-02,2024-01-22,82,112,8,36,10,30,0.08,Medium
P51583,2024-02-27,2024-05-21,75,84,8,36,1,9,0.18,Medium
P24224,2021-06-03,2022-03-05,238,275,23,82,17,37,0.38,High
P29675,2021-12-19,2022-04-06,108,108,29,45,5,0,0.36,High
P50306,2024-01-12,2024-05-01,121,110,15,94,6,-11,0.25,High
P12668,2020-04-07,2020-06-27,69,81,24,0,13,12,0.09,High
P40416,2023-01-15,2023-05-30,151,135,27,91,10,-16,0.09,Low
P14043,2020-05-27,2020-12-24,232,211,7,14,12,-21,0.39,High
P26022,2021-08-08,2021-10-29,62,82,22,53,3,20,-0.08,Medium
P53318,2024-05-01,2024-11-29,197,212,9,95,17,15,0.07,High
P13705,2020-05-15,2020-10-14,97,152,23,92,2,55,0.23,High
P33262,2022-04-29,2022-09-06,87,130,10,42,19,43,0.2,High
P55659,2024-07-25,2025-01-04,126,163,11,40,3,37,0.06,High
P10842,2020-01-31,2020-07-15,122,166,21,44,3,44,0.23,High
P55178,2024-07-07,2025-01-18,201,195,8,96,9,-6,0.04,Low
P23471,2021-05-06,2021-11-15,215,193,24,0,3,-22,-0.04,Low
P14172,2020-06-01,2020-11-01,127,153,5,0,19,26,0.46,High
P14937,2020-06-29,2021-02-16,178,232,24,25,13,54,0.21,High
P21532,2021-02-25,2021-07-18,162,143,18,62,6,-19,-0.07,Low
P57319,2024-09-24,2025-03-10,143,167,27,7,17,24,-0.08,High
P38410,2022-11-03,2023-01-27,85,85,26,68,17,0,-0.05,High
P57449,2024-09-28,2025-01-14,62,108,15,18,18,46,0.35,High
P50777,2024-01-29,2024-07-23,164,176,11,67,11,12,0.33,High
P48491,2023-11-06,2023-12-26,60,50,10,25,16,-10,0.55,High
P46030,2023-08-08,2024-05-25,233,291,17,91,19,58,0.22,High
P56143,2024-08-12,2024-11-30,83,110,15,84,15,27,0.25,High
P33491,2022-05-07,2022-07-27,95,81,28,40,4,-14,0.46,High
P36855,2022-09-07,2023-05-06,227,241,9,60,6,14,0.14,Medium
P50419,2024-01-16,2024-08-29,218,226,13,86,13,8,0.35,High
P20083,2021-01-03,2021-09-01,211,241,7,65,4,30,0.59,High
P17413,2020-09-27,2021-03-17,191,171,5,84,5,-20,0.0,Low
P25521,2021-07-20,2022-03-02,223,225,20,63,7,2,0.01,Low
P52960,2024-04-17,2024-08-30,128,135,28,4,3,7,0.18,Medium
P54678,2024-06-19,2024-11-20,142,154,26,91,7,12,0.29,High
P56808,2024-09-05,2025-01-21,166,138,28,66,19,-28,-0.02,High
P54208,2024-06-02,2024-09-10,60,100,6,96,1,40,0.11,High
P43904,2023-05-23,2023-07-13,62,51,27,58,3,-11,0.39,High
P19593,2020-12-16,2021-07-18,157,214,12,88,0,57,0.49,High
P49326,2023-12-07,2024-03-25,131,109,16,35,5,-22,0.06,Low
P56144,2024-08-12,2024-12-02,141,112,12,50,9,-29,0.22,High
P28693,2021-11-13,2022-01-30,71,78,22,67,4,7,0.01,Low
P13557,2020-05-09,2020-12-24,232,229,12,74,11,-3,0.08,High
P51996,2024-03-13,2024-08-29,144,169,18,66,19,25,0.58,High
P45590,2023-07-23,2024-01-21,169,182,14,64,4,13,-0.08,Medium
P53010,2024-04-19,2024-08-19,143,122,14,19,7,-21,0.47,High
P52915,2024-04-16,2024-08-31,92,137,19,29,17,45,0.19,High
P43465,2023-05-07,2023-09-10,103,126,22,89,14,23,0.45,High
P59074,2024-11-27,2025-07-07,167,222,18,26,9,55,0.19,High
P13484,2020-05-07,2021-01-05,198,243,29,52,19,45,0.18,High
P16991,2020-09-12,2021-06-11,213,272,29,70,2,59,0.23,High
P27371,2021-09-26,2021-11-19,73,54,7,75,15,-19,0.1,High
P30474,2022-01-17,2022-11-11,239,298,25,61,1,59,0.2,High
P54241,2024-06-03,2025-01-08,204,219,24,0,10,15,0.37,High
P27433,2021-09-28,2021-11-20,82,53,29,9,4,-29,0.49,High
P29638,2021-12-18,2022-07-08,218,202,7,0,14,-16,0.0,High
P59861,2024-12-25,2025-03-05,65,70,5,83,3,5,0.23,High
P24878,2021-06-27,2022-02-12,236,230,17,40,3,-6,0.51,High
P50849,2024-01-31,2024-07-08,150,159,21,87,5,9,0.25,High
P41475,2023-02-23,2023-06-09,94,106,22,45,9,12,0.08,Medium
P34291,2022-06-06,2022-11-05,181,152,12,33,11,-29,0.21,High
P32407,2022-03-29,2022-06-17,73,80,9,1,10,7,0.04,Low
P46456,2023-08-24,2023-11-20,62,88,13,74,8,26,0.1,Medium
P23549,2021-05-09,2021-12-18,230,223,16,93,6,-7,0.58,High
P36880,2022-09-08,2023-01-02,122,116,18,48,14,-6,0.15,High
P16860,2020-09-07,2021-02-14,126,160,9,61,16,34,0.32,High
P12028,2020-03-15,2020-11-07,234,237,19,37,13,3,0.15,High
P45905,2023-08-04,2023-09-13,63,40,29,65,8,-23,0.41,High
P25251,2021-07-10,2022-04-18,229,282,20,90,8,53,0.19,High
P50881,2024-02-02,2024-07-16,178,165,18,91,11,-13,0.1,High
P39282,2022-12-05,2023-07-29,209,236,22,41,18,27,0.25,High
P20820,2021-01-30,2021-08-18,230,200,23,91,2,-30,0.47,High
P37583,2022-10-04,2023-04-06,195,184,9,49,15,-11,0.12,High
P55396,2024-07-15,2024-11-25,153,133,21,46,6,-20,0.32,High
P24964,2021-06-30,2021-11-16,115,139,21,76,12,24,0.42,High
P27551,2021-10-02,2022-02-24,124,145,18,26,12,21,0.28,High
P20097,2021-01-03,2021-09-14,210,254,29,79,10,44,0.55,High
P42969,2023-04-19,2023-11-15,238,210,12,43,1,-28,0.51,High
P15156,2020-07-07,2020-10-12,76,97,6,23,6,21,0.39,High
P57726,2024-10-08,2025-04-01,117,175,6,95,4,58,0.55,High
P38426,2022-11-04,2023-03-08,94,124,23,63,8,30,0.3,High
P17404,2020-09-27,2021-06-23,222,269,18,69,10,47,0.01,High
P43632,2023-05-13,2023-07-15,79,63,19,42,10,-16,0.14,Medium
P26805,2021-09-05,2021-12-03,82,89,17,38,3,7,0.32,High
P18094,2020-10-22,2021-05-09,166,199,6,91,3,33,0.18,High
P19470,2020-12-11,2021-05-24,111,164,6,0,5,53,-0.09,High
P52406,2024-03-28,2024-07-13,132,107,10,16,0,-25,0.3,High
P42785,2023-04-12,2023-08-21,113,131,26,90,12,18,0.29,High
P25466,2021-07-18,2022-03-14,227,239,28,46,15,12,0.08,High
P12962,2020-04-18,2020-11-17,223,213,17,44,11,-10,0.03,High
P17765,2020-10-10,2021-03-15,139,156,21,16,17,17,0.06,High
P13950,2020-05-24,2020-08-03,70,71,14,93,16,1,0.58,High
P10205,2020-01-08,2020-05-05,127,118,5,89,14,-9,0.3,High
P14390,2020-06-09,2020-08-28,108,80,13,12,15,-28,0.2,High
P49926,2023-12-29,2024-03-16,85,78,25,93,7,-7,0.57,High
P13296,2020-04-30,2020-09-09,150,132,24,54,5,-18,-0.06,Low
P33550,2022-05-10,2023-02-13,221,279,29,69,13,58,0.17,High
P52070,2024-03-16,2024-10-09,233,207,8,62,10,-26,0.47,High
P40872,2023-02-01,2023-08-03,153,183,8,80,1,30,0.5,High
P57548,2024-10-02,2025-04-04,199,184,20,56,4,-15,0.43,High
P39503,2022-12-13,2023-03-30,73,107,22,98,11,34,0.34,High
P48826,2023-11-18,2024-06-04,220,199,12,45,4,-21,0.47,High
P51101,2024-02-10,2024-08-31,147,203,9,6,5,56,0.3,High
P16530,2020-08-26,2020-10-18,65,53,24,95,10,-12,0.26,High
P28795,2021-11-17,2022-05-25,168,189,17,55,3,21,0.37,High
P40839,2023-01-31,2023-08-15,189,196,27,15,18,7,0.18,High
P38215,2022-10-27,2023-07-02,192,248,26,33,17,56,0.16,High
P52899,2024-04-15,2024-11-20,175,219,28,29,14,44,0.31,High
P47793,2023-10-12,2024-03-27,185,167,25,69,9,-18,0.14,Medium
P42415,2023-03-29,2023-10-03,179,188,22,9,14,9,-0.01,High
P16642,2020-08-30,2021-01-09,115,132,9,72,2,17,0.38,High
P47816,2023-10-13,2024-03-30,110,169,10,4,15,59,-0.06,High
P11975,2020-03-13,2020-08-18,179,158,7,16,2,-21,0.22,High
P19966,2020-12-29,2021-07-17,185,200,26,21,18,15,0.45,High
P11270,2020-02-16,2020-10-09,206,236,15,97,7,30,0.52,High
P51786,2024-03-06,2024-07-20,97,136,17,96,9,39,0.29,High
P36424,2022-08-23,2023-02-22,162,183,13,42,3,21,0.36,High
P59918,2024-12-28,2025-09-05,197,251,9,95,8,54,0.35,High
P33365,2022-05-03,2022-09-28,142,148,20,46,9,6,0.42,High
P52883,2024-04-15,2025-01-05,235,265,18,74,2,30,0.28,High
P24041,2021-05-27,2021-10-21,170,147,15,26,10,-23,0.52,High
P53110,2024-04-23,2024-11-09,181,200,10,93,17,19,-0.02,High
P14119,2020-05-30,2020-12-10,154,194,16,39,13,40,0.03,High
P44334,2023-06-07,2023-11-02,174,148,26,66,15,-26,0.2,High
P35213,2022-07-09,2022-11-26,81,140,25,86,11,59,0.07,High
P22469,2021-03-31,2021-09-22,162,175,6,78,9,13,-0.1,Medium
P14744,2020-06-22,2020-12-10,151,171,24,58,15,20,0.29,High
P56192,2024-08-13,2024-11-24,118,103,25,86,2,-15,-0.01,Low
P58647,2024-11-11,2025-04-19,112,159,12,46,2,47,-0.03,High
P50571,2024-01-21,2024-04-23,102,93,18,32,4,-9,0.11,Medium
P55811,2024-07-31,2024-10-02,69,63,5,10,17,-6,0.41,High
P54997,2024-07-01,2025-01-21,204,204,27,74,8,0,-0.0,Low
P40176,2023-01-07,2023-06-05,161,149,20,22,9,-12,0.06,Low
P26143,2021-08-12,2022-01-04,137,145,29,28,1,8,0.52,High
P52462,2024-03-30,2024-10-25,178,209,21,37,14,31,0.26,High
P45487,2023-07-20,2024-01-29,151,193,29,26,1,42,0.41,High
P48195,2023-10-26,2024-01-11,95,77,7,69,4,-18,0.56,High
P52970,2024-04-18,2024-12-23,215,249,6,96,10,34,0.47,High
P40226,2023-01-08,2023-05-18,98,130,26,54,4,32,0.38,High
P30590,2022-01-21,2022-06-13,163,143,24,58,4,-20,0.33,High
P24539,2021-06-14,2021-09-04,85,82,6,25,14,-3,-0.01,High
P42649,2023-04-07,2023-11-01,238,208,5,81,4,-30,0.13,Medium
P44853,2023-06-26,2023-09-26,97,92,22,38,2,-5,0.35,High
P32971,2022-04-18,2022-09-04,145,139,25,21,4,-6,-0.05,Low
P32756,2022-04-11,2022-08-09,91,120,8,66,6,29,0.53,High
P31541,2022-02-25,2022-08-10,112,166,14,88,18,54,0.11,High
P47880,2023-10-15,2024-05-26,227,224,23,19,0,-3,0.3,High
P53595,2024-05-11,2024-12-17,195,220,11,23,10,25,-0.02,Medium
P14048,2020-05-27,2020-11-26,127,183,13,41,8,56,0.19,High
P27789,2021-10-11,2022-03-21,112,161,8,42,10,49,0.15,High
P55653,2024-07-25,2024-12-12,143,140,11,23,13,-3,0.46,High
P22000,2021-03-14,2021-07-23,119,131,18,18,13,12,0.09,High
P36609,2022-08-29,2023-05-16,226,260,22,28,14,34,0.4,High
P18222,2020-10-27,2021-08-20,238,297,23,13,15,59,0.44,High
P24493,2021-06-13,2021-11-16,103,156,24,32,7,53,-0.01,High
P14707,2020-06-20,2020-11-03,123,136,17,20,19,13,0.23,High
P22465,2021-03-31,2021-07-03,121,94,23,27,1,-27,-0.05,Low
P29243,2021-12-03,2022-06-06,152,185,9,90,14,33,0.35,High
P39717,2022-12-21,2023-05-04,82,134,9,3,0,52,-0.09,High
P12159,2020-03-19,2020-07-18,148,121,13,28,1,-27,0.49,High
P46245,2023-08-16,2024-01-28,175,165,5,6,19,-10,0.32,High
P19472,2020-12-11,2021-06-12,196,183,9,66,12,-13,0.34,High
P24066,2021-05-28,2021-11-25,207,181,27,31,14,-26,0.41,High
P27215,2021-09-20,2021-12-28,105,99,8,69,7,-6,0.5,High
P41334,2023-02-18,2023-06-06,75,108,13,95,15,33,0.08,High
P31622,2022-02-28,2022-10-09,203,223,7,76,0,20,0.58,High
P55588,2024-07-22,2024-11-14,139,115,14,67,2,-24,-0.02,Low
P44999,2023-07-02,2023-09-23,64,83,29,29,19,19,0.33,High
P46601,2023-08-29,2024-02-10,176,165,29,59,8,-11,0.08,Low
P52963,2024-04-18,2024-10-30,199,195,5,34,16,-4,-0.08,High
P28412,2021-11-03,2022-02-25,90,114,20,26,8,24,0.53,High
P11256,2020-02-15,2020-09-15,203,213,21,23,1,10,0.56,High
P27290,2021-09-23,2022-02-08,120,138,11,76,11,18,0.59,High
P50323,2024-01-12,2024-02-26,60,45,6,67,0,-15,0.24,High
P23587,2021-05-11,2021-09-23,138,135,28,54,12,-3,0.56,High
P12952,2020-04-17,2021-01-30,237,288,5,35,13,51,-0.04,High
P55805,2024-07-30,2025-01-01,153,155,5,33,9,2,0.25,High
P30506,2022-01-18,2022-06-08,84,141,15,98,8,57,0.46,High
P29233,2021-12-03,2022-05-03,121,151,20,82,19,30,0.14,High
P26829,2021-09-06,2022-05-04,196,240,10,80,17,44,-0.07,High
P22336,2021-03-26,2021-08-03,120,130,22,3,14,10,0.57,High
P49116,2023-11-29,2024-05-18,131,171,16,74,7,40,0.12,High
P26005,2021-08-07,2021-12-09,94,124,28,48,9,30,0.45,High
P38344,2022-11-01,2023-02-01,75,92,14,41,7,17,0.03,Medium
P24413,2021-06-10,2021-12-09,164,182,28,58,3,18,0.21,High
P32139,2022-03-19,2022-08-15,126,149,6,34,7,23,0.44,High
P31877,2022-03-09,2022-09-01,154,176,12,87,3,22,-0.02,Medium
P29287,2021-12-05,2022-03-13,68,98,17,46,17,30,0.56,High
P27155,2021-09-18,2022-03-28,206,191,24,30,6,-15,0.16,Medium
P14190,2020-06-02,2021-03-09,226,280,15,41,14,54,0.31,High
P27837,2021-10-13,2021-12-31,102,79,12,19,2,-23,-0.08,Low
P14577,2020-06-16,2021-02-05,175,234,10,43,18,59,0.11,High
P26205,2021-08-14,2022-03-10,160,208,15,74,16,48,0.47,High
P37008,2022-09-13,2023-03-21,137,189,8,17,0,52,-0.04,High
P24236,2021-06-03,2021-12-13,204,193,19,85,7,-11,0.35,High
P25411,2021-07-16,2021-12-13,147,150,6,50,12,3,-0.05,High
P25878,2021-08-02,2021-12-31,114,151,9,44,5,37,0.07,High
P39103,2022-11-28,2023-04-25,137,148,23,43,3,11,0.59,High
P54448,2024-06-11,2025-03-26,239,288,16,79,2,49,0.53,High
P28254,2021-10-28,2022-07-30,239,275,7,30,15,36,0.23,High
P26171,2021-08-13,2022-05-03,216,263,29,68,19,47,0.02,High
P36510,2022-08-26,2023-01-12,116,139,10,27,7,23,0.5,High
P55991,2024-08-06,2024-12-09,150,125,26,15,3,-25,-0.06,Low
P54990,2024-07-01,2024-09-25,105,86,27,80,13,-19,0.05,High
P54848,2024-06-25,2025-02-22,214,242,10,64,7,28,0.17,Medium
P16886,2020-09-08,2021-06-05,217,270,24,24,14,53,0.2,High
P55980,2024-08-06,2025-03-20,171,226,24,71,18,55,0.4,High
P27565,2021-10-03,2022-02-08,95,128,29,53,0,33,-0.07,High
P45348,2023-07-14,2023-12-02,87,141,15,15,13,54,0.0,High
P52474,2024-03-31,2024-11-16,215,230,21,16,1,15,0.37,High
P42922,2023-04-17,2023-10-26,141,192,25,78,10,51,0.37,High
P11706,2020-03-03,2020-05-13,80,71,17,17,12,-9,0.0,High
P34965,2022-06-30,2023-03-04,208,247,29,79,12,39,0.36,High
P54054,2024-05-27,2024-11-25,144,182,17,64,3,38,0.04,High
P48175,2023-10-26,2024-03-31,162,157,15,15,3,-5,0.46,High
P56752,2024-09-03,2024-12-30,126,118,18,75,5,-8,-0.07,Low
P19320,2020-12-06,2021-06-21,144,197,19,32,12,53,0.37,High
P50527,2024-01-20,2024-09-07,231,231,9,96,18,0,0.27,High
P49747,2023-12-22,2024-04-22,109,122,11,47,10,13,0.09,Medium
P26885,2021-09-08,2022-01-27,149,141,10,93,5,-8,0.04,Low
P17597,2020-10-04,2021-05-14,188,222,25,81,15,34,-0.07,High
P42682,2023-04-08,2023-09-17,134,162,25,83,10,28,0.52,High
P23866,2021-05-21,2021-12-07,225,200,5,83,17,-25,0.22,High
P19381,2020-12-08,2021-06-20,175,194,13,30,9,19,0.46,High
P36787,2022-09-05,2023-02-26,146,174,19,89,0,28,0.02,Medium
P27711,2021-10-08,2022-01-26,137,110,16,99,11,-27,0.58,High
P15850,2020-08-01,2020-11-07,74,98,24,45,0,24,-0.03,Medium
P59508,2024-12-13,2025-05-20,188,158,27,46,9,-30,-0.04,Low
P11088,2020-02-09,2020-09-02,214,206,18,22,6,-8,0.16,Medium
P12156,2020-03-19,2020-08-29,136,163,29,93,5,27,0.45,High
P19448,2020-12-11,2021-04-15,88,125,21,39,10,37,0.45,High
P28760,2021-11-16,2022-04-26,169,161,19,98,19,-8,0.15,High
P13130,2020-04-24,2020-09-18,132,147,20,59,2,15,0.4,High
P53509,2024-05-07,2024-12-20,221,227,16,48,7,6,0.51,High
P10288,2020-01-11,2020-08-05,207,207,17,83,13,0,0.56,High
P32068,2022-03-16,2022-06-20,60,96,15,79,14,36,0.34,High
P31684,2022-03-02,2022-08-16,167,167,16,88,18,0,0.27,High
P36145,2022-08-12,2023-02-22,183,194,7,36,10,11,0.03,Medium
P11426,2020-02-22,2020-09-16,194,207,22,5,10,13,0.4,High
P54944,2024-06-29,2024-10-21,116,114,10,72,18,-2,0.0,High
P44571,2023-06-16,2024-02-04,174,233,9,93,11,59,0.06,High
P32284,2022-03-24,2022-05-13,73,50,29,6,7,-23,-0.06,Low
P40593,2023-01-22,2023-07-22,171,181,27,63,19,10,-0.05,High
P42568,2023-04-04,2023-12-23,227,263,27,62,13,36,0.05,High
P14786,2020-06-23,2020-12-20,121,180,16,23,7,59,0.08,High
P45365,2023-07-15,2023-09-04,63,51,18,4,14,-12,-0.03,High
P45344,2023-07-14,2023-12-07,151,146,10,43,15,-5,0.23,High
P30918,2022-02-02,2022-04-10,66,67,24,81,13,1,0.39,High
P20681,2021-01-25,2021-09-12,224,230,7,34,11,6,0.14,High
P16947,2020-09-10,2020-11-27,77,78,15,26,5,1,-0.01,Low
P13569,2020-05-10,2021-01-20,234,255,5,37,18,21,0.26,High
P52890,2024-04-15,2024-07-15,99,91,13,77,10,-8,0.01,Low
P58764,2024-11-15,2025-05-03,145,169,9,65,11,24,0.32,High
P38723,2022-11-14,2023-08-22,224,281,28,97,10,57,0.19,High
P35224,2022-07-10,2022-12-08,144,151,27,61,12,7,0.08,High
P29323,2021-12-06,2022-02-14,82,70,7,38,11,-12,0.49,High
P19112,2020-11-28,2021-03-22,105,114,8,49,13,9,0.4,High
P15978,2020-08-06,2021-04-21,230,258,16,26,8,28,0.51,High
P10775,2020-01-29,2020-05-27,111,119,26,92,3,8,0.12,Medium
P16727,2020-09-02,2021-02-21,129,172,6,71,15,43,0.38,High
P21890,2021-03-10,2021-06-25,111,107,23,45,18,-4,0.44,High
P34239,2022-06-04,2022-12-27,217,206,22,43,10,-11,0.52,High
P15942,2020-08-05,2020-12-19,79,136,12,19,8,57,0.1,High
P48042,2023-10-21,2024-05-08,226,200,8,70,6,-26,0.19,Medium
P28977,2021-11-24,2022-04-21,156,148,29,27,8,-8,0.06,Low
P29891,2021-12-27,2022-04-29,109,123,18,68,1,14,0.22,High
P56210,2024-08-14,2025-04-24,215,253,26,41,14,38,0.04,High
P55886,2024-08-02,2024-11-23,72,113,9,53,5,41,0.0,High
P44227,2023-06-03,2023-08-31,99,89,24,96,15,-10,-0.07,High
P40569,2023-01-21,2023-07-27,213,187,26,27,4,-26,0.12,Medium
P36626,2022-08-30,2023-05-02,211,245,13,68,2,34,0.27,High
P40253,2023-01-09,2023-08-30,188,233,16,72,10,45,0.32,High
P34554,2022-06-15,2022-12-23,215,191,10,96,5,-24,0.34,High
P51572,2024-02-27,2024-07-30,155,154,19,49,16,-1,0.4,High
P59287,2024-12-04,2025-08-12,238,251,29,46,10,13,0.09,Medium
P23969,2021-05-25,2021-10-26,142,154,20,2,4,12,0.22,High
P56435,2024-08-22,2025-03-19,157,209,12,66,2,52,-0.05,High
P29032,2021-11-26,2022-08-02,226,249,7,10,7,23,0.22,High
P25276,2021-07-11,2021-11-02,124,114,16,87,9,-10,0.37,High
P31667,2022-03-02,2022-09-10,162,192,5,31,9,30,0.41,High
P16862,2020-09-07,2021-04-13,216,218,25,81,2,2,0.48,High
P38938,2022-11-22,2023-04-29,119,158,19,9,16,39,0.12,High
P16130,2020-08-11,2021-02-04,154,177,6,52,6,23,0.59,High
P22015,2021-03-14,2021-08-11,116,150,14,30,8,34,0.55,High
P12857,2020-04-14,2020-08-22,80,130,17,59,0,50,0.38,High
P56757,2024-09-03,2025-01-11,85,130,27,96,19,45,0.06,High
P37652,2022-10-06,2023-02-05,147,122,11,72,15,-25,0.4,High
P28317,2021-10-30,2022-05-09,167,191,27,42,4,24,0.28,High
P22864,2021-04-14,2021-09-12,129,151,11,84,18,22,-0.04,High
P11445,2020-02-22,2020-09-30,167,221,27,57,1,54,0.15,High
P39471,2022-12-12,2023-04-04,115,113,15,34,5,-2,0.29,High
P49420,2023-12-10,2024-05-08,91,150,7,62,7,59,0.32,High
P27848,2021-10-13,2022-05-27,211,226,18,76,3,15,0.14,Medium
P20172,2021-01-06,2021-06-13,170,158,22,88,15,-12,0.42,High
P39802,2022-12-24,2023-07-09,162,197,11,4,18,35,-0.05,High
P40865,2023-02-01,2023-06-23,152,142,28,16,19,-10,0.5,High
P20925,2021-02-02,2021-04-26,107,83,16,42,14,-24,0.57,High
P53504,2024-05-07,2024-08-30,122,115,10,42,5,-7,0.55,High
P57045,2024-09-14,2025-05-11,233,239,23,6,0,6,0.36,High
P28609,2021-11-10,2022-02-06,76,88,7,28,10,12,0.2,Medium
P52696,2024-04-08,2024-11-17,190,223,5,37,9,33,-0.02,High
P19874,2020-12-26,2021-05-22,116,147,11,40,4,31,0.1,High
P28479,2021-11-05,2022-05-17,208,193,28,88,1,-15,0.0,Low
P50654,2024-01-24,2024-10-23,237,273,23,24,8,36,0.23,High
P15281,2020-07-11,2021-02-02,178,206,24,58,2,28,0.3,High
P52563,2024-04-03,2024-09-16,129,166,14,39,11,37,0.18,High
P57077,2024-09-15,2025-02-08,136,146,16,35,3,10,-0.09,Low
