project_id,start_date,end_date,planned_duration_days,actual_duration_days,team_size,num_bugs,num_change_requests,delivery_delay_days,budget_overrun_pct,predicted_risk
P55335,2024-07-13,2024-09-08,75,57,17,47,18,-18,0.07,High
P15184,2020-07-08,2021-01-07,171,183,14,43,18,12,0.37,High
P28426,2021-11-03,2022-04-23,146,171,14,64,10,25,0.49,High
P44238,2023-06-04,2023-09-14,101,102,9,45,12,1,-0.08,High
P11234,2020-02-15,2020-11-01,237,260,21,76,14,23,0.08,High
P47917,2023-10-16,2024-02-12,103,119,27,60,3,16,0.14,Medium
P30350,2022-01-13,2022-05-30,99,137,9,40,18,38,0.23,High
P59774,2024-12-22,2025-08-29,209,250,11,77,11,41,-0.09,High
P59700,2024-12-20,2025-06-01,148,163,6,48,16,15,0.13,High
P56845,2024-09-06,2025-02-25,168,172,17,21,19,4,0.38,High
P38569,2022-11-09,2023-06-10,167,213,8,7,17,46,-0.06,High
P59857,2024-12-25,2025-04-16,85,112,26,86,6,27,0.6,High
P24409,2021-06-10,2021-11-13,106,156,17,0,13,50,0.0,High
P49714,2023-12-21,2024-07-16,171,208,5,40,0,37,0.31,High
P50401,2024-01-15,2024-08-18,232,216,22,21,15,-16,0.06,High
P20191,2021-01-07,2021-07-15,142,189,28,18,2,47,0.04,High
P41751,2023-03-05,2023-08-30,149,178,16,81,15,29,0.59,High
P19018,2020-11-25,2021-06-30,178,217,20,29,0,39,0.25,High
P25242,2021-07-10,2022-01-19,153,193,17,0,17,40,0.31,High
P59245,2024-12-03,2025-07-29,219,238,22,78,7,19,0.49,High
P35063,2022-07-04,2022-08-18,64,45,26,29,14,-19,0.04,High
P33925,2022-05-23,2022-12-11,181,202,23,58,17,21,0.44,High
P59953,2024-12-29,2025-06-21,172,174,13,77,17,2,0.47,High
P34092,2022-05-29,2023-01-16,227,232,15,94,7,5,0.07,Low
P35824,2022-08-01,2023-02-22,206,205,5,36,7,-1,0.28,High
P15389,2020-07-15,2021-02-19,225,219,11,26,18,-6,0.39,High
P29999,2021-12-31,2022-05-09,139,129,13,98,13,-10,0.12,High
P35889,2022-08-03,2023-01-29,164,179,17,32,1,15,0.28,High
P57182,2024-09-19,2025-03-24,173,186,7,71,8,13,-0.02,Medium
P16011,2020-08-07,2021-05-06,223,272,17,7,12,49,0.56,High
P38027,2022-10-20,2023-03-29,118,160,22,39,12,42,0.24,High
P20809,2021-01-29,2021-05-15,120,106,8,93,11,-14,0.37,High
P29847,2021-12-25,2022-09-01,229,250,25,81,2,21,-0.04,Medium
P11576,2020-02-27,2020-06-28,97,122,28,1,4,25,0.59,High
P44131,2023-05-31,2023-08-13,86,74,9,44,3,-12,0.06,Low
P57309,2024-09-23,2024-12-23,77,91,22,79,7,14,-0.1,Medium
P24017,2021-05-26,2022-01-07,175,226,8,37,14,51,-0.05,High
P59381,2024-12-08,2025-03-14,121,96,16,48,3,-25,0.43,High
P56990,2024-09-12,2025-03-15,155,184,22,72,7,29,-0.06,Medium
P55136,2024-07-06,2025-03-01,224,238,21,2,19,14,0.48,High
P18384,2020-11-02,2021-03-31,126,149,7,21,17,23,0.46,High
P27773,2021-10-11,2022-06-28,202,260,25,86,0,58,-0.04,High
P21271,2021-02-15,2021-05-29,132,103,25,99,19,-29,0.6,High
P58411,2024-11-03,2025-07-28,236,267,5,85,19,31,0.37,High
P12634,2020-04-06,2020-07-04,109,89,29,84,8,-20,0.17,Medium
P40088,2023-01-03,2023-07-21,183,199,13,55,0,16,0.34,High
P13024,2020-04-20,2020-10-29,213,192,28,61,15,-21,0.53,High
P43869,2023-05-21,2023-08-24,103,95,24,41,18,-8,0.35,High
P12284,2020-03-24,2020-07-10,61,108,28,45,2,47,-0.01,High
P43930,2023-05-24,2023-11-26,188,186,13,27,1,-2,0.55,High
P32305,2022-03-25,2022-07-29,152,126,20,32,1,-26,0.1,Low
P59511,2024-12-13,2025-07-03,168,202,13,52,17,34,0.45,High
P24256,2021-06-04,2021-10-05,73,123,21,56,14,50,0.58,High
P39766,2022-12-23,2023-04-25,103,123,28,4,0,20,0.34,High
P50589,2024-01-22,2024-08-31,231,222,5,94,0,-9,-0.09,Low
P25766,2021-07-29,2021-11-15,137,109,14,35,11,-28,0.18,High
P23152,2021-04-25,2021-08-18,86,115,20,81,18,29,0.15,High
P19495,2020-12-12,2021-03-12,66,90,24,23,14,24,0.56,High
P52117,2024-03-18,2024-11-15,223,242,5,86,10,19,0.45,High
P33255,2022-04-29,2022-09-16,160,140,13,4,15,-20,0.02,High
P32904,2022-04-16,2022-11-03,191,201,26,46,12,10,0.3,High
P28481,2021-11-05,2022-01-21,74,77,16,12,4,3,0.46,High
P12701,2020-04-08,2020-12-31,213,267,17,48,4,54,0.23,High
P48442,2023-11-04,2024-04-08,121,156,26,51,16,35,0.57,High
P36142,2022-08-12,2023-05-14,237,275,14,4,7,38,0.2,High
P47360,2023-09-26,2024-04-20,187,207,5,27,2,20,0.2,Medium
P34125,2022-05-31,2022-09-02,105,94,7,12,1,-11,0.3,High
P14698,2020-06-20,2020-12-12,125,175,24,86,6,50,0.32,High
P49753,2023-12-22,2024-05-20,115,150,27,32,7,35,-0.04,High
P20540,2021-01-19,2021-06-29,190,161,27,54,0,-29,0.44,High
P49015,2023-11-25,2024-09-14,235,294,24,51,0,59,0.41,High
P52817,2024-04-12,2024-10-06,157,177,18,16,15,20,-0.03,High
P47897,2023-10-16,2024-05-24,234,221,15,55,3,-13,-0.07,Low
P20103,2021-01-03,2021-05-27,90,144,11,7,5,54,-0.09,High
P11404,2020-02-21,2020-06-20,139,120,19,58,0,-19,0.21,High
P28673,2021-11-12,2022-06-02,172,202,25,6,9,30,0.18,Medium
P37802,2022-10-12,2023-06-18,204,249,17,76,18,45,0.4,High
P24867,2021-06-26,2021-10-03,116,99,23,59,5,-17,0.05,Low
P44562,2023-06-16,2023-12-06,129,173,7,96,15,44,0.27,High
P44205,2023-06-03,2023-09-19,127,108,7,23,6,-19,0.49,High
P19521,2020-12-13,2021-02-13,92,62,19,85,0,-30,0.48,High
P44166,2023-06-01,2023-09-18,134,109,6,79,10,-25,0.13,Medium
P36958,2022-09-11,2022-12-30,98,110,9,42,18,12,0.29,High
P37763,2022-10-10,2023-01-24,69,106,23,2,0,37,0.27,High
P46479,2023-08-25,2024-04-03,191,222,20,28,10,31,0.53,High
P20150,2021-01-05,2021-07-16,135,192,15,37,19,57,-0.05,High
P15537,2020-07-21,2020-11-01,119,103,23,45,7,-16,0.44,High
P37023,2022-09-13,2023-05-26,230,255,16,82,16,25,0.09,High
P10870,2020-02-01,2020-06-08,77,128,7,23,9,51,0.46,High
P15019,2020-07-02,2020-09-23,99,83,24,67,18,-16,0.36,High
P26625,2021-08-30,2022-04-13,234,226,26,94,7,-8,0.31,High
P51393,2024-02-20,2024-08-04,116,166,28,76,14,50,-0.05,High
P31785,2022-03-06,2022-07-14,107,130,25,54,11,23,0.29,High
P38046,2022-10-21,2023-07-16,216,268,22,53,13,52,0.39,High
P16582,2020-08-28,2021-03-15,220,199,12,34,18,-21,0.08,High
P36301,2022-08-18,2023-03-25,180,219,28,29,13,39,0.08,High
P30866,2022-02-01,2022-09-09,201,220,25,91,15,19,0.51,High
P50797,2024-01-29,2024-08-07,216,191,18,6,18,-25,0.36,High
P45904,2023-08-04,2024-02-05,163,185,21,33,17,22,0.54,High
P54931,2024-06-28,2025-03-11,204,256,5,71,10,52,0.21,High
P44601,2023-06-17,2024-02-22,223,250,6,96,6,27,0.35,High
P40113,2023-01-04,2023-07-12,158,189,26,34,2,31,-0.04,High
P15434,2020-07-17,2021-02-05,202,203,9,44,2,1,0.5,High
P59391,2024-12-08,2025-06-15,159,189,10,90,13,30,0.1,High
P39132,2022-11-29,2023-05-30,210,182,27,35,14,-28,0.31,High
P33392,2022-05-04,2022-12-25,209,235,20,94,11,26,0.38,High
P20371,2021-01-13,2021-08-09,153,208,16,4,8,55,0.16,High
P16566,2020-08-27,2021-05-11,216,257,10,10,13,41,-0.07,High
P40610,2023-01-22,2023-06-08,133,137,25,93,6,4,0.38,High
P43381,2023-05-04,2024-01-24,219,265,9,38,8,46,0.35,High
P44133,2023-05-31,2023-11-18,186,171,7,33,5,-15,0.26,High
P19197,2020-12-01,2021-06-14,218,195,18,20,10,-23,-0.01,Low
P26364,2021-08-20,2022-02-11,188,175,5,26,11,-13,0.1,High
P48076,2023-10-22,2024-07-01,238,253,10,83,5,15,0.26,High
P27507,2021-10-01,2022-04-30,184,211,17,1,2,27,0.45,High
P32631,2022-04-06,2022-12-12,226,250,12,49,5,24,0.37,High
P13010,2020-04-19,2020-11-03,221,198,12,88,8,-23,0.22,High
P14496,2020-06-13,2020-08-21,77,69,12,80,15,-8,0.19,High
P45203,2023-07-09,2023-09-18,98,71,14,15,12,-27,-0.09,High
P45390,2023-07-16,2023-10-08,83,84,21,56,14,1,0.01,High
P31698,2022-03-03,2022-08-08,129,158,5,28,0,29,-0.07,Medium
P12358,2020-03-27,2020-12-26,217,274,29,82,2,57,-0.03,High
P36288,2022-08-18,2023-04-25,235,250,15,30,0,15,0.06,Medium
P40530,2023-01-19,2023-07-27,210,189,16,71,12,-21,0.3,High
P51122,2024-02-10,2024-09-28,210,231,10,10,15,21,0.41,High
P15122,2020-07-06,2021-04-14,225,282,18,43,10,57,0.24,High
P17931,2020-10-16,2021-01-24,72,100,5,52,15,28,0.02,High
P22745,2021-04-10,2021-08-20,121,132,21,27,12,11,0.01,High
P56290,2024-08-17,2024-12-26,76,131,8,91,17,55,0.23,High
P36588,2022-08-29,2023-03-17,194,200,9,46,15,6,0.49,High
P14541,2020-06-14,2020-09-29,105,107,22,70,13,2,0.36,High
P18513,2020-11-06,2021-07-04,190,240,7,92,18,50,0.59,High
P50346,2024-01-13,2024-07-24,137,193,10,6,13,56,0.01,High
P19406,2020-12-09,2021-05-14,124,156,13,54,7,32,0.17,High
P49491,2023-12-13,2024-08-14,207,245,19,5,10,38,0.14,High
P30990,2022-02-05,2022-06-20,137,135,11,14,11,-2,0.45,High
P37244,2022-09-21,2023-04-27,177,218,20,67,6,41,0.1,High
P48861,2023-11-20,2024-05-26,203,188,11,77,6,-15,0.1,Low
P44990,2023-07-01,2023-11-17,121,139,28,4,11,18,0.19,High
P26019,2021-08-08,2022-01-13,157,158,18,70,11,1,0.37,High
P28210,2021-10-27,2022-06-21,204,237,28,44,15,33,0.32,High
P11467,2020-02-23,2020-05-17,93,84,11,59,19,-9,0.06,High
P43092,2023-04-23,2023-10-12,133,172,12,64,15,39,0.32,High
P25517,2021-07-20,2022-01-26,133,190,16,7,16,57,0.2,High
P36402,2022-08-22,2023-05-19,213,270,12,84,5,57,-0.08,High
P57789,2024-10-11,2025-04-22,164,193,5,26,1,29,0.51,High
P38373,2022-11-02,2023-04-17,160,166,5,16,2,6,-0.07,Low
P26581,2021-08-28,2021-12-28,143,122,15,46,11,-21,0.34,High
P18432,2020-11-03,2021-06-26,205,235,21,15,17,30,0.1,High
P23946,2021-05-24,2022-02-08,225,260,28,15,11,35,0.19,High
P43034,2023-04-21,2023-07-25,69,95,8,29,12,26,0.5,High
P22728,2021-04-09,2021-07-23,72,105,6,9,7,33,0.45,High
P27483,2021-09-30,2022-04-24,206,206,28,3,17,0,-0.01,High
P22143,2021-03-19,2021-11-04,209,230,11,98,10,21,0.52,High
P33906,2022-05-23,2022-10-17,157,147,27,69,7,-10,0.26,High
P11538,2020-02-26,2020-09-25,236,212,10,18,11,-24,0.29,High
P16969,2020-09-11,2021-01-17,78,128,10,75,1,50,0.39,High
P44548,2023-06-15,2023-10-29,83,136,23,60,19,53,0.24,High
P14191,2020-06-02,2020-11-04,182,155,11,92,15,-27,0.12,High
P54521,2024-06-13,2024-12-10,208,180,9,24,5,-28,0.03,Low
P53533,2024-05-08,2024-12-31,195,237,20,35,19,42,0.3,High
P12797,2020-04-12,2020-07-26,63,105,10,44,4,42,0.01,High
P22086,2021-03-17,2021-07-24,102,129,14,76,15,27,-0.04,High
P17281,2020-09-22,2021-03-07,194,166,20,89,19,-28,0.57,High
P23242,2021-04-28,2021-07-08,97,71,26,67,19,-26,-0.08,High
P51088,2024-02-09,2024-11-03,230,268,24,83,17,38,-0.05,High
P32873,2022-04-15,2022-06-16,73,62,20,89,14,-11,0.09,High
P11019,2020-02-07,2020-07-20,137,164,12,41,16,27,0.32,High
P21800,2021-03-06,2021-07-08,75,124,15,78,19,49,-0.03,High
P18981,2020-11-23,2021-03-31,152,128,9,61,6,-24,0.55,High
P26489,2021-08-25,2022-03-07,176,194,15,26,17,18,0.36,High
P52034,2024-03-15,2024-08-02,114,140,21,97,17,26,0.57,High
P44072,2023-05-29,2023-12-07,190,192,7,77,6,2,0.18,Medium
P44672,2023-06-20,2024-01-28,204,222,6,99,13,18,0.09,High
P45534,2023-07-21,2024-03-27,227,250,8,59,4,23,0.27,High
P16041,2020-08-08,2021-04-23,220,258,6,85,14,38,0.07,High
P50534,2024-01-20,2024-04-15,71,86,16,28,0,15,-0.0,Medium
P28449,2021-11-04,2022-06-10,192,218,5,53,4,26,0.01,Medium
P49234,2023-12-03,2024-07-02,210,212,10,33,5,2,0.1,Low
P33288,2022-04-30,2022-07-31,71,92,26,88,11,21,0.06,High
P11442,2020-02-22,2020-05-19,73,87,9,0,6,14,-0.05,Medium
P56476,2024-08-24,2025-03-29,185,217,15,85,10,32,0.23,High
P54445,2024-06-11,2024-11-02,121,144,29,20,13,23,0.1,High
P46530,2023-08-27,2024-03-29,221,215,22,57,1,-6,0.03,Low
P42452,2023-03-31,2023-08-15,167,137,21,24,9,-30,-0.03,Low
P25382,2021-07-15,2021-10-17,117,94,5,87,12,-23,0.27,High
P45125,2023-07-06,2024-02-19,213,228,15,54,19,15,0.59,High
P16708,2020-09-01,2021-01-25,172,146,10,99,6,-26,0.38,High
P14047,2020-05-27,2020-09-27,141,123,6,90,3,-18,0.31,High
P34453,2022-06-12,2022-08-15,66,64,16,60,12,-2,0.01,High
P30670,2022-01-24,2022-05-11,97,107,23,25,5,10,0.02,Low
P53544,2024-05-09,2024-08-30,103,113,6,87,7,10,0.32,High
P27782,2021-10-11,2022-01-25,100,106,27,51,19,6,0.54,High
P23974,2021-05-25,2021-12-15,147,204,25,54,4,57,0.29,High
P52436,2024-03-29,2024-10-13,217,198,18,22,19,-19,0.04,High
P20332,2021-01-12,2021-09-27,216,258,15,20,18,42,0.45,High
P55869,2024-08-02,2025-03-09,239,219,11,2,2,-20,0.21,High
P53124,2024-04-23,2024-10-19,185,179,25,95,10,-6,-0.06,Low
P32965,2022-04-18,2022-12-27,219,253,9,54,16,34,0.5,High
P32863,2022-04-14,2022-07-11,62,88,6,24,8,26,-0.05,Medium
P15383,2020-07-15,2021-02-02,188,202,24,94,8,14,0.16,Medium
P59625,2024-12-17,2025-08-17,204,243,5,2,15,39,0.29,High
P22547,2021-04-03,2021-11-12,202,223,23,77,13,21,0.01,High
P25809,2021-07-31,2022-01-13,154,166,21,61,3,12,0.57,High
P22985,2021-04-19,2021-08-10,128,113,25,7,4,-15,-0.04,Low
P33860,2022-05-21,2023-01-29,229,253,28,38,1,24,0.34,High
P52024,2024-03-14,2024-08-08,161,147,27,76,12,-14,0.21,High
P30395,2022-01-14,2022-06-27,136,164,26,41,6,28,0.5,High
P26187,2021-08-14,2021-12-20,93,128,7,53,8,35,0.08,High
P27451,2021-09-29,2022-04-03,146,186,24,96,0,40,0.43,High
P43747,2023-05-17,2023-11-24,146,191,26,34,17,45,0.34,High
P55744,2024-07-28,2025-03-19,185,234,15,14,10,49,0.09,High
P42689,2023-04-08,2023-10-11,143,186,26,13,4,43,0.14,High
P14126,2020-05-30,2020-09-30,116,123,8,38,2,7,-0.04,Low
P31597,2022-02-27,2022-06-22,60,115,23,42,2,55,0.12,High
P32061,2022-03-16,2022-06-17,96,93,6,47,14,-3,0.43,High
P51308,2024-02-17,2024-06-02,110,106,19,32,3,-4,0.44,High
P18645,2020-11-11,2021-05-27,207,197,22,3,2,-10,0.02,Low
P39064,2022-11-27,2023-05-29,154,183,13,21,17,29,-0.02,High
P43748,2023-05-17,2023-09-22,90,128,17,26,16,38,0.08,High
P33168,2022-04-26,2022-09-22,136,149,8,36,18,13,0.28,High
P16351,2020-08-19,2020-12-22,99,125,11,94,5,26,0.55,High
P46496,2023-08-25,2023-11-22,98,89,10,69,15,-9,0.26,High
P39342,2022-12-07,2023-07-10,156,215,6,23,8,59,0.13,High
P18704,2020-11-13,2021-03-17,145,124,27,25,14,-21,0.12,High
P20931,2021-02-03,2021-07-23,127,170,19,23,1,43,0.07,High
P12945,2020-04-17,2020-07-11,101,85,5,24,15,-16,0.52,High
P57714,2024-10-08,2025-06-12,221,247,29,86,16,26,0.34,High
P48489,2023-11-06,2024-05-19,162,195,6,96,6,33,0.15,High
P43041,2023-04-21,2023-10-12,199,174,8,98,19,-25,0.43,High
P15267,2020-07-11,2021-01-07,188,180,15,70,13,-8,0.12,High
P16816,2020-09-05,2020-12-29,61,115,8,21,5,54,0.1,High
P16529,2020-08-26,2021-03-14,212,200,16,98,7,-12,-0.07,Low
P53149,2024-04-24,2024-09-27,177,156,26,26,5,-21,-0.02,Low
P25909,2021-08-04,2021-12-09,108,127,26,4,2,19,0.53,High
P58993,2024-11-24,2025-01-29,96,66,11,19,14,-30,0.22,High
P48112,2023-10-23,2024-06-28,218,249,11,40,8,31,0.32,High
P34729,2022-06-22,2022-12-20,139,181,27,85,11,42,-0.02,High
P10585,2020-01-22,2020-08-02,135,193,10,78,10,58,0.41,High
P17110,2020-09-16,2021-03-24,165,189,5,11,19,24,0.3,High
P30142,2022-01-05,2022-05-09,99,124,16,36,1,25,0.17,Medium
P40400,2023-01-15,2023-05-03,115,108,16,5,5,-7,-0.04,Low
P30534,2022-01-19,2022-07-13,175,175,28,93,14,0,0.36,High
P27811,2021-10-12,2022-01-15,116,95,17,92,17,-21,0.25,High
P20762,2021-01-28,2021-07-20,171,173,24,20,14,2,0.21,High
P34547,2022-06-15,2022-09-27,93,104,14,19,4,11,0.04,Medium
P53529,2024-05-08,2024-12-21,178,227,27,14,1,49,0.21,High
P45004,2023-07-02,2023-11-15,102,136,20,24,3,34,0.57,High
P41395,2023-02-20,2023-07-15,168,145,19,71,17,-23,0.55,High
P16035,2020-08-08,2021-01-10,133,155,14,35,10,22,0.21,High
P38993,2022-11-24,2023-05-09,153,166,21,35,1,13,0.51,High
P42808,2023-04-13,2023-06-15,86,63,24,25,19,-23,0.34,High
P40845,2023-01-31,2023-08-07,142,188,6,69,12,46,-0.06,High
P55166,2024-07-07,2024-12-16,128,162,13,49,13,34,0.07,High
P21455,2021-02-22,2021-07-13,127,141,28,46,4,14,0.41,High
P33928,2022-05-23,2022-07-19,86,57,9,65,13,-29,0.38,High
P39942,2022-12-29,2023-07-25,154,208,28,16,8,54,0.35,High
P50133,2024-01-05,2024-10-10,235,279,12,55,1,44,0.45,High
P50332,2024-01-12,2024-09-07,180,239,5,82,5,59,0.48,High
P18057,2020-10-21,2021-01-09,100,80,7,14,12,-20,-0.04,High
P23810,2021-05-19,2021-11-10,178,175,9,0,16,-3,0.01,High
P39576,2022-12-16,2023-09-11,233,269,26,47,19,36,0.4,High
P57733,2024-10-09,2025-04-07,157,180,10,96,0,23,0.5,High
P14052,2020-05-27,2021-02-11,213,260,12,43,18,47,0.45,High
P23848,2021-05-20,2021-09-11,109,114,19,64,19,5,0.27,High
P55860,2024-08-01,2025-02-13,209,196,18,26,2,-13,-0.04,Low
P48242,2023-10-28,2024-06-10,200,226,27,1,8,26,0.42,High
P28502,2021-11-06,2022-06-29,206,235,23,73,9,29,0.09,Medium
P21503,2021-02-24,2021-08-24,182,181,11,28,16,-1,0.37,High
P30186,2022-01-07,2022-06-25,180,169,7,86,18,-11,0.04,High
P38105,2022-10-23,2022-12-19,72,57,28,86,9,-15,0.37,High
P34042,2022-05-28,2022-12-21,155,207,25,31,16,52,0.11,High
P57406,2024-09-27,2025-01-31,129,126,28,41,7,-3,0.57,High
P39187,2022-12-01,2023-02-06,78,67,7,71,12,-11,0.41,High
P21724,2021-03-04,2021-09-21,162,201,17,69,10,39,0.38,High
P21635,2021-02-28,2021-07-14,140,136,27,83,10,-4,0.04,Low
P31488,2022-02-23,2022-06-10,69,107,25,75,3,38,0.1,High
P45685,2023-07-27,2024-03-04,171,221,11,14,14,50,-0.08,High
P32535,2022-04-02,2022-11-16,215,228,21,72,2,13,0.01,Medium
P30409,2022-01-15,2022-09-20,226,248,13,44,12,22,0.51,High
P17060,2020-09-14,2020-12-17,71,94,24,59,0,23,-0.03,Medium
P51014,2024-02-06,2024-07-04,148,149,15,18,6,1,0.04,Low
P13997,2020-05-25,2020-11-19,152,178,19,76,10,26,0.39,High
P40277,2023-01-10,2023-07-23,170,194,9,80,17,24,-0.1,High
P19743,2020-12-21,2021-03-14,104,83,20,55,8,-21,0.01,Low
P40296,2023-01-11,2023-08-03,203,204,14,20,14,1,0.2,High
P55729,2024-07-28,2025-02-04,151,191,17,90,5,40,0.29,High
P54224,2024-06-03,2024-10-21,105,140,21,82,10,35,0.26,High
P25452,2021-07-18,2022-02-03,141,200,28,60,3,59,0.35,High
P52762,2024-04-10,2024-10-28,171,201,11,71,0,30,0.11,Medium
P52245,2024-03-22,2024-11-08,204,231,10,96,4,27,0.46,High
P33968,2022-05-25,2022-11-06,129,165,7,7,3,36,0.16,High
P36469,2022-08-24,2023-01-13,97,142,5,56,4,45,0.57,High
P21675,2021-03-02,2021-10-22,226,234,28,60,15,8,0.48,High
P20707,2021-01-26,2021-04-18,69,82,9,48,11,13,0.56,High
P37341,2022-09-25,2022-12-27,100,93,29,41,14,-7,0.49,High
P44275,2023-06-05,2023-11-26,142,174,16,44,15,32,0.35,High
P39435,2022-12-10,2023-02-10,89,62,21,84,14,-27,0.25,High
P42171,2023-03-20,2023-08-04,123,137,23,10,19,14,0.47,High
P14311,2020-06-06,2020-12-26,164,203,26,1,9,39,0.38,High
P51203,2024-02-13,2024-05-17,76,94,24,35,16,18,0.35,High
P49140,2023-11-30,2024-05-16,167,168,7,74,16,1,-0.02,High
P25725,2021-07-28,2022-02-17,155,204,29,12,14,49,0.47,High
P45650,2023-07-25,2024-01-17,200,176,23,29,12,-24,0.28,High
P13794,2020-05-18,2020-09-24,87,129,7,73,19,42,0.57,High
P28270,2021-10-29,2022-05-23,232,206,18,91,14,-26,0.11,High
P21008,2021-02-06,2021-05-08,99,91,26,73,8,-8,-0.08,Low
P26860,2021-09-07,2021-12-21,107,105,8,8,6,-2,-0.0,Low
P11114,2020-02-10,2020-09-11,230,214,9,33,15,-16,0.38,High
P25062,2021-07-04,2021-10-27,60,115,24,63,3,55,0.52,High
P31220,2022-02-13,2022-05-06,91,82,11,31,6,-9,0.08,Low
P35253,2022-07-11,2022-09-08,89,59,17,1,3,-30,0.58,High
P17049,2020-09-14,2021-03-05,146,172,20,23,18,26,-0.1,High
P36862,2022-09-08,2023-04-21,184,225,8,21,6,41,0.3,High
P34858,2022-06-26,2023-01-24,222,212,6,59,14,-10,-0.01,High
P16667,2020-08-31,2020-11-27,75,88,28,91,0,13,0.13,Medium
P48779,2023-11-17,2024-05-17,192,182,11,84,6,-10,0.08,Low
P22619,2021-04-05,2021-07-16,99,102,15,16,7,3,0.48,High
P52292,2024-03-24,2024-05-16,67,53,5,0,8,-14,0.07,Low
P38477,2022-11-06,2023-04-26,144,171,5,15,19,27,0.15,High
P58755,2024-11-15,2025-06-06,198,203,11,42,7,5,0.54,High
P19100,2020-11-28,2021-05-20,177,173,18,11,6,-4,-0.07,Low
P34695,2022-06-20,2022-09-23,92,95,15,2,5,3,0.13,Medium
P14545,2020-06-14,2021-02-06,192,237,13,28,16,45,0.49,High
P47262,2023-09-22,2024-03-26,214,186,12,73,13,-28,0.49,High
P31647,2022-03-01,2022-11-01,194,245,23,87,6,51,0.57,High
P31451,2022-02-22,2022-05-30,70,97,27,91,14,27,0.28,High
P13469,2020-05-06,2020-09-02,112,119,15,94,17,7,0.4,High
P33481,2022-05-07,2022-09-24,140,140,7,78,5,0,-0.03,Low
P13067,2020-04-22,2020-08-25,75,125,6,36,6,50,0.21,High
P48812,2023-11-18,2024-07-20,195,245,6,90,1,50,0.48,High
P31313,2022-02-17,2022-08-24,177,188,5,47,15,11,0.24,High
P59768,2024-12-22,2025-05-21,145,150,28,7,9,5,0.48,High
P21507,2021-02-24,2021-07-21,110,147,29,69,15,37,0.48,High
P28306,2021-10-30,2022-01-15,74,77,24,91,6,3,-0.02,Low
P43266,2023-04-29,2023-11-24,157,209,27,34,3,52,0.58,High
P30615,2022-01-22,2022-07-04,193,163,15,6,12,-30,0.32,High
P25249,2021-07-10,2021-11-21,136,134,16,87,4,-2,0.46,High
P37066,2022-09-15,2023-03-19,176,185,28,89,6,9,-0.07,Low
P47871,2023-10-15,2024-03-21,162,158,28,63,14,-4,0.3,High
P55709,2024-07-27,2025-02-23,152,211,25,73,6,59,0.15,High
P20154,2021-01-05,2021-08-06,181,213,27,21,3,32,0.18,High
P23514,2021-05-08,2022-01-07,192,244,12,47,4,52,0.1,High
P27484,2021-09-30,2022-02-25,116,148,14,76,3,32,0.23,High
P29041,2021-11-26,2022-07-15,207,231,28,41,13,24,0.54,High
P11146,2020-02-11,2020-08-19,202,190,8,27,16,-12,0.34,High
P16217,2020-08-15,2021-03-09,228,206,22,71,18,-22,0.05,High
P21546,2021-02-25,2021-06-25,114,120,23,43,1,6,-0.01,Low
P51172,2024-02-12,2024-04-15,76,63,15,59,3,-13,0.37,High
P40899,2023-02-02,2023-08-13,160,192,18,88,18,32,0.07,High
P22303,2021-03-25,2021-09-23,208,182,15,46,5,-26,0.49,High
P30165,2022-01-06,2022-09-18,227,255,11,32,2,28,0.56,High
P12664,2020-04-07,2020-08-18,163,133,22,23,13,-30,-0.07,High
P54183,2024-06-01,2024-09-22,110,113,19,28,11,3,0.36,High
P53540,2024-05-09,2024-12-06,228,211,18,99,9,-17,0.36,High
P43260,2023-04-29,2024-01-01,202,247,10,87,9,45,0.35,High
P53563,2024-05-09,2024-08-22,83,105,12,89,6,22,0.48,High
P40607,2023-01-22,2023-05-19,117,117,8,47,18,0,-0.03,High
P44579,2023-06-16,2024-01-09,179,207,16,48,9,28,0.2,Medium
P26207,2021-08-14,2021-12-07,127,115,29,92,17,-12,0.01,High
P13353,2020-05-02,2020-10-05,121,156,9,58,9,35,0.25,High
P53781,2024-05-17,2024-11-28,146,195,14,97,12,49,0.53,High
P49361,2023-12-08,2024-04-29,105,143,6,97,3,38,0.34,High
P46887,2023-09-09,2024-03-01,130,174,15,52,9,44,-0.07,High
P34094,2022-05-29,2022-09-28,120,122,29,55,1,2,0.14,Medium
P40009,2022-12-31,2023-07-26,174,207,29,53,2,33,0.33,High
P24758,2021-06-22,2022-02-04,173,227,29,67,1,54,0.39,High
P39094,2022-11-28,2023-05-21,173,174,20,81,3,1,0.46,High
P13332,2020-05-01,2020-08-21,87,112,6,14,15,25,0.11,High
P23468,2021-05-06,2021-11-25,151,203,21,76,8,52,-0.04,High
P40709,2023-01-26,2023-06-04,137,129,27,89,15,-8,0.26,High
P36543,2022-08-27,2022-11-06,89,71,12,30,19,-18,0.12,High
P34997,2022-07-01,2022-10-28,90,119,17,74,16,29,0.02,High
P13538,2020-05-09,2020-09-19,161,133,5,64,13,-28,0.43,High
P47445,2023-09-29,2024-05-24,236,238,25,22,3,2,0.01,Low
P52382,2024-03-27,2024-09-16,189,173,15,70,17,-16,0.3,High
P33794,2022-05-18,2022-07-09,75,52,7,7,18,-23,0.32,High
P46630,2023-08-30,2024-02-06,148,160,9,99,4,12,0.51,High
P12445,2020-03-30,2020-08-07,76,130,5,1,3,54,0.43,High
